Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",iyc2xgsj91g63qdn3a9ibxqfddnnfxwi,0.036943690878925135,CAR_BIODIESEL_B20_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",iyc2xgsj91g63qdn3a9ibxqfddnnfxwi,3.458521486999433e-07,CAR_BIODIESEL_B20_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",iyc2xgsj91g63qdn3a9ibxqfddnnfxwi,0.028371696714218773,CAR_BIODIESEL_B20_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",u9dimsz1tmp2egwt3zb1rxd5x38aquvf,0.036943690878925135,CAR_BIODIESEL_B20_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",u9dimsz1tmp2egwt3zb1rxd5x38aquvf,3.458521486999433e-07,CAR_BIODIESEL_B20_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",u9dimsz1tmp2egwt3zb1rxd5x38aquvf,0.028371696714218773,CAR_BIODIESEL_B20_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",vy1tc09mwjsd61q3h6l16dgcy2irklj8,0.036943690878925135,CAR_BIODIESEL_B20_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",vy1tc09mwjsd61q3h6l16dgcy2irklj8,3.458521486999433e-07,CAR_BIODIESEL_B20_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",vy1tc09mwjsd61q3h6l16dgcy2irklj8,0.028371696714218773,CAR_BIODIESEL_B20_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",5n0gzyhihzotcgxwytpla6y66ykspojf,0.036943690878925135,CAR_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",5n0gzyhihzotcgxwytpla6y66ykspojf,3.458521486999433e-07,CAR_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",5n0gzyhihzotcgxwytpla6y66ykspojf,0.028371696714218773,CAR_BIODIESEL_B20_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",v3sa1uzfgi1l76qvz3nnl31d614orhkq,0.1078804834851903,CAR_CNG_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",v3sa1uzfgi1l76qvz3nnl31d614orhkq,7.555674797757103e-07,CAR_CNG_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",v3sa1uzfgi1l76qvz3nnl31d614orhkq,0.07272334973957564,CAR_CNG_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",ekhxlfbj3jpvuw86ma4k4lrbk012ob6s,0.1078804834851903,CAR_CNG_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",ekhxlfbj3jpvuw86ma4k4lrbk012ob6s,7.555674797757103e-07,CAR_CNG_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",ekhxlfbj3jpvuw86ma4k4lrbk012ob6s,0.07272334973957564,CAR_CNG_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",k8nqsmaibpq4dqefpjexau8jtiy0yv0b,0.1078804834851903,CAR_CNG_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",k8nqsmaibpq4dqefpjexau8jtiy0yv0b,7.555674797757103e-07,CAR_CNG_MD,Operation
