Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",crsc7payblop1budstst9t3dqz6n8b7v,377.15112618008874,CAR_CNG_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",hqeveiehqaiffo4so5do6t5tldxdcjqk,341.84089261166804,CAR_CNG_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",hqeveiehqaiffo4so5do6t5tldxdcjqk,0.003030183989982789,CAR_CNG_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",hqeveiehqaiffo4so5do6t5tldxdcjqk,377.15112618008874,CAR_CNG_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",7koxu70fg8zyvee6x6sotcbvvoln3pi7,341.84089261166804,CAR_CNG_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",7koxu70fg8zyvee6x6sotcbvvoln3pi7,0.003030183989982789,CAR_CNG_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",7koxu70fg8zyvee6x6sotcbvvoln3pi7,377.15112618008874,CAR_CNG_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",y624rk5e6rjb94iggbpt5ncg24riu4dq,356.6945273791636,CAR_DIESEL_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",y624rk5e6rjb94iggbpt5ncg24riu4dq,0.0031503141658970656,CAR_DIESEL_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",y624rk5e6rjb94iggbpt5ncg24riu4dq,386.00190998434107,CAR_DIESEL_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",2bznj052hfxcqsz9g7yroa0fqdr7sqhf,356.6945273791636,CAR_DIESEL_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",2bznj052hfxcqsz9g7yroa0fqdr7sqhf,0.0031503141658970656,CAR_DIESEL_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",2bznj052hfxcqsz9g7yroa0fqdr7sqhf,386.00190998434107,CAR_DIESEL_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",nltwvy6uiq1szjcr1fhd26qukkctgdmt,356.6945273791636,CAR_DIESEL_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",nltwvy6uiq1szjcr1fhd26qukkctgdmt,0.0031503141658970656,CAR_DIESEL_MD,Construction
