Name,Type,Product,Activity,Location,Database,Current_code,New_code
AFC,Construction,"fuel cell system, 1 kWe, proton exchange membrane (PEM)","fuel cell system assembly, 1 kWe, proton exchange membrane (PEM)",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,fd90a84b43ac47f8a6514fe4b397a81b,hsiz7srre0y25u5rfyaszk88lhnu7vt5
AFC,Operation,"electricity, from residential heating system","electricity, residential, by conversion of hydrogen using fuel cell, PEM, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,d4ed0577a70a43c5be59bcb2c699976e,p67b1cd6zd1c3g15flokmdc8w5aw305h
ALKALINE_ELECTROLYSIS,Operation,"hydrogen, gaseous, 20 bar","hydrogen production, gaseous, 20 bar, from AEC electrolysis, from grid electricity",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,23916a14706c4d13967996bd556d6294,qs8ngdsyg0bnex0q70ix24k2jw9ag5xk
ALKALINE_ELECTROLYSIS_PLANT,Construction,"electrolyzer, 1MWe, AEC, Balance of Plant","electrolyzer production, 1MWe, AEC, Balance of Plant",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6ccd29ba-f2d9-11ef-bdfb-7cb566b53d2f,tz0u82aclg9p8lnd5izwr2vqimi4suhf
ALKALINE_ELECTROLYSIS_PLANT_DECOM,Construction,"used fuel cell balance of plant, 1MWe, AEC","treatment of fuel cell balance of plant, 1MWe, AEC",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6ccd5bab-f2d9-11ef-bc6b-7cb566b53d2f,kgc4cg47ic0z7wvie9q8bmba6dj7s765
ALKALINE_ELECTROLYSIS_STACK,Construction,"electrolyzer, 1MWe, AEC, Stack","electrolyzer production, 1MWe, AEC, Stack",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cccbf90-f2d9-11ef-af95-7cb566b53d2f,v0yvkuynd0yalfmcb2ifla3oy22ffrvl
ALKALINE_ELECTROLYSIS_STACK_DECOM,Construction,"used fuel cell stack, 1MWe, AEC","treatment of fuel cell stack, 1MWe, AEC",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6ccd29bb-f2d9-11ef-ac36-7cb566b53d2f,a5b1vhnaoyjgiwhzfaidhtfy1vfxgxij
AL_MAKING,Construction,aluminium casting facility,aluminium casting facility construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,355da328ce48c041ad7ade23bc3c6c5b,y3oshrbj03o21l0pbdpxtq3v0pnypnvw
AL_MAKING,Operation,"aluminium, primary, ingot","aluminium production, primary, ingot",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0abaefd454696b4566e1c589a2671c82,a3ne0ahddnug5r5eui0ikf1af0a3aihp
AL_MAKING_HR,Construction,aluminium casting facility,aluminium casting facility construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,355da328ce48c041ad7ade23bc3c6c5b,4z7vnboxguq9wqaed7wbucz3mrmo33le
AL_MAKING_HR,Operation,"aluminium, primary, ingot","aluminium production, primary, ingot",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0abaefd454696b4566e1c589a2671c82,wq7r4yf2pxo3jj0engfmsj8cfwv5lgs9
AN_DIG,Operation,biogas,anaerobic digestion of manure,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c663a0b953a5182e7596fac6f8538843,tgo4v398aojiwt3nbq41hqyzo7rcxw0y
AN_DIG,Construction,"anaerobic digestion plant, for biowaste","anaerobic digestion plant construction, for biowaste",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,04a5812be0e66793ff1df959f2a41f56,qa33aqdzjojsrb5kyzjy6k2cfxrgawxq
AN_DIG_SI,Operation,biogas,anaerobic digestion of manure,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c663a0b953a5182e7596fac6f8538843,zwx7pz0hf4o7o6rrgcyrxk21ec0bx7o7
AN_DIG_SI_COGEN,Construction,"heat and power co-generation unit, 160kW electrical, common components for heat+electricity","heat and power co-generation unit construction, 160kW electrical, common components for heat+electricity",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,20cb043006cbe008020dade37ca3aa17,xzpk8hj0x07vngy4y79x438mnnpvfi0o
AN_DIG_SI_PLANT,Construction,"anaerobic digestion plant, for biowaste","anaerobic digestion plant construction, for biowaste",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,04a5812be0e66793ff1df959f2a41f56,xsosw21q11pqx2u87cuinsojxw0atprd
ATR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cc7d407-f2d9-11ef-8722-7cb566b53d2f,wt7ymprtauv0pg9t4wy09gxfikyo3kyh
ATR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, with CCS",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cc7d40a-f2d9-11ef-a934-7cb566b53d2f,8fouq0nfw61767mpwyls156xnupwng0p
ATR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,8802dzwalxivrt6u0akx29ee3dyenicx
ATR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,ttl71c1yimm6vuajy5jrrury5ulhcqjh
ATR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,b7dj46nqedd604tjf18ry0ba4f4f83mt
ATR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,wuficj4neh22di1068smir90gis3afqf
BATTERY,Construction,"battery, Li-ion, LiMn2O4, rechargeable, prismatic","market for battery, Li-ion, LiMn2O4, rechargeable, prismatic",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c82a8f9583f736f774d2e8c05da1705,w1wgywr37wrrtox2yqxevh3z4xk4rc2e
BIOGAS_ATR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, from biomethane",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cc7d408-f2d9-11ef-8a71-7cb566b53d2f,1m6ejj6yam95e5grcdcovhrqjhqd6el1
BIOGAS_ATR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, from biomethane, with CCS",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cc7d409-f2d9-11ef-9a08-7cb566b53d2f,mo9hq9b3flay69mo32d7193hlh83ctri
BIOGAS_ATR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,99gyrbuk4h12837n2np7zqkog2gzemi0
BIOGAS_ATR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,hvcfj97tw8eqfzvnfh82ui0bpyai2kfi
BIOGAS_ATR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,ko445kvp1otb9ek0f1z4u4v2az034krx
BIOGAS_ATR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,zrzwtd9qqkmvopq6s7lft5oalgikabys
BIOGAS_BIOMETHANE,Construction,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608,6hhaoz28isy3xftoc1l0m6x1ey9gnpbp
BIOGAS_BIOMETHANE,Operation,"biomethane, from biogas upgrading, using amine scrubbing","biomethane production, from biogas upgrading, using amine scrubbing",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c2a6bc4a9b474b9baf3e466766c4c516,py99125nowy82ggcfjvzkk9i683va5f7
BIOGAS_SMR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, steam methane reforming, from biomethane",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0d910d32113e4093971600e0c14f067b,v288dptxcb7pf7g9odb9lp49j3i46qkq
BIOGAS_SMR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, steam methane reforming, from biomethane, with CCS",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a261cd9164d345e090738628b227680f,pdufvodzbxi7z013ns5te32sl8s5l9fg
BIOGAS_SMR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,2vobotrd7iqdxk2lauwzlxyn1wdx4tme
BIOGAS_SMR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,7jj5tmo2qqh07pztf0vpzrn4iqs6w6cu
BIOGAS_SMR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb,7pv6el24eripn9oulcfxodxz1dt9lyhu
BIOGAS_SMR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,b3sabkhq8i5gk8w1ak9ajsyk7dx55vmj
BIOMASS_GAS_EF_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,68dedba83e0448019b8857a1932b971a,fna03mdxus1xy4dukgojuhf8fcidgvxg
BIOMASS_GAS_EF_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,ec110ea5e2494261b23ebbe4749009ef,mxwp8dhdm10uex18xxxvnlxl7mex9kvn
BIOMASS_GAS_EF_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,bb25d7d5a910c82b64f71d8fd879058b,5ljri9v558n5y306exauhx6ykc7a5zk0
BIOMASS_GAS_EF_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,phxvrsls671jpwrl5ym7kak04s2aupax
BIOMASS_GAS_EF_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,bb25d7d5a910c82b64f71d8fd879058b,0r12v6zuqkbqlsxxi3mavu4mpzenteq9
BIOMASS_GAS_EF_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,8yaemyr0osnb1piue4rr2kh7uf3na4e9
BIOMASS_GAS_FB_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,68dedba83e0448019b8857a1932b971a,yyda2zl3e8x3013mj7ramu6jogdscqg2
BIOMASS_GAS_FB_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,ec110ea5e2494261b23ebbe4749009ef,u6nl2vrf674l1qy7at9o2f4xyup1m97c
BIOMASS_GAS_FB_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,bb25d7d5a910c82b64f71d8fd879058b,fg6apey2epya2xxwoajtlgenwzpmjz3o
BIOMASS_GAS_FB_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,dvys9qfr2gow05iecdlpl61u772gudw1
BIOMASS_GAS_FB_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,bb25d7d5a910c82b64f71d8fd879058b,sumdl4w41v56709rb0pnj2k3ao97dr5x
BIOMASS_GAS_FB_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,11f54712be0fddb1ec05efc53d62a839,a9v4uv35dq1i3hxbtqrexxwsar5gvy1a
BUS_BIODIESEL_B100_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e92a7070264a43589a4b78290912f91d,uebxf0q5g8kkjcl8mpejnd2ibchtahv9
BUS_BIODIESEL_B100_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,403c15e9454c43c78f924e83dc8884cd,phupiz00qapb5uxvqtgkb6loald3r358
BUS_BIODIESEL_B20_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e92a7070264a43589a4b78290912f91d,1fzg5ljbi3jyyk4nmiz5bjqbtj0rgibt
BUS_BIODIESEL_B20_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,403c15e9454c43c78f924e83dc8884cd,9jczp9yzyqv27t2mt7gjw2br8o9nef2f
BUS_CNG_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,46d27da211854dfeb9fbeaec893f6547,4sjhigy1ih25md0krtvp3pkfo5u58qda
BUS_CNG_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0bac5836e1744a9eafa269725aefd2c0,4s5ulnjrolqdtkyanul3b9q8btcs4b7j
BUS_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e92a7070264a43589a4b78290912f91d,la1t7d7xkxwfjpdftokm6efp5xsuzabe
BUS_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,403c15e9454c43c78f924e83dc8884cd,0tkj0m8i68d1gu3rnholilo1y9nfvf2o
BUS_EV_SD,Construction,passenger bus,"passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,9567d6a404bb4a61835e5f5e915d535d,0jqla3fc3v0ue4z6p8o56yje79loupkv
BUS_EV_SD,Operation,"transport, passenger bus","transport, passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,cdce45af4c6443b7a4b2db115a0c2e51,f5mwb22oked30bz7qvqfhauj9518r2y1
BUS_FC_H2_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,14f36aa2232a4958a0624271f8df191f,n7g62ioa2fgi6s135x2ovpy267q69oyj
BUS_FC_H2_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,07a1f3b8779e46bda939d39291a78032,k8whkjkq4r3wgzvnltefwbuwd1qnp9ky
BUS_GASOLINE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e92a7070264a43589a4b78290912f91d,qg0poiheg0ljl5r2nre6kwxfkr0rq96s
BUS_GASOLINE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,403c15e9454c43c78f924e83dc8884cd,s9bwcvy3t6zxvnzp0kcx5xwxp9dmqw5p
BUS_HY_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a1733839b5204a8ca9272598c92fd423,elcu8azx3jktxofex01idhbwjohom2mb
BUS_HY_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6740e13f490547a6810a9cd9f6fa86e0,st9q75ocmuec67tnw6s11q3zjeyxzocr
BUS_PROPANE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0bac5836e1744a9eafa269725aefd2c0,qeioxcphdke6q4k5bgrjxpjsuef5mhcf
BUS_PROPANE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,46d27da211854dfeb9fbeaec893f6547,ev1l24k3quktrk5lnthmnt3iibjv0ivv
CAR_BIODIESEL_B100_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,j2tvktqvnq090x981k9n8rvcm3q8hnh7
CAR_BIODIESEL_B100_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,us5eqj8ovjq54x8n37wln2t7ugq0epq4
CAR_BIODIESEL_B100_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,uhds8qshgsux8bnt2dwarl3xvln6ta2l
CAR_BIODIESEL_B100_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,ijf8tw8nj89mkdohx2zvv1jg9m4czmag
CAR_BIODIESEL_B100_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,m3czbtar9n1bvqeczfxhsv948mo4wulj
CAR_BIODIESEL_B100_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,mzgizwpdwz6h2tu5yuwm4ob1ie6j82ps
CAR_BIODIESEL_B100_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,yw8fzymy3jhcr3k0f4vkw30cdxltfy1n
CAR_BIODIESEL_B100_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,ecrpgj74fr89m23lbftoxpjj3jq2epw0
CAR_BIODIESEL_B20_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,uvvzfcdeqb5ezorh9a8739qvpa9ptsrv
CAR_BIODIESEL_B20_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,m0eywomqv2yguwb8byv6sx7ytjwp5vu3
CAR_BIODIESEL_B20_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,djzmw368115bp9t44ehjqtcajnlcpfoo
CAR_BIODIESEL_B20_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,26a1vs6bu7eez75va42z26e78z440iti
CAR_BIODIESEL_B20_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,ja7d3tzjej94561c1wtruszk0f9kkjip
CAR_BIODIESEL_B20_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,evardsl02aaxoy6vpwfnv4a4dunffslh
CAR_BIODIESEL_B20_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,36d2a88522ac4f2e96b1f9ebe4773674,5rlmau0uquj91505p4js77t0o5eavcvn
CAR_BIODIESEL_B20_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,3c5cce1006b244b79ef2c1b00c1cab6b,idwlvppm8y2s1tn8b5kpdodlx56gs417
CAR_CNG_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,eac94c107f3244e2ac9e5b992189a961,g4c6dq260koek72lbyjvzfcux9k0aqua
CAR_CNG_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a11e0faa867743269fb5b00e742423ad,ynmh6cz8tbdl78ykgzhvh3m7gbezsogr
CAR_CNG_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,eac94c107f3244e2ac9e5b992189a961,r8vcvcud22yye4dbn2b2wd5u6r52ujjn
CAR_CNG_LD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a11e0faa867743269fb5b00e742423ad,1xdp6w8b64qujviez9ahc5mxn7b1t6l3
