Name,Flow,Amount
COACH_ETOH_E10_ELD,GASOLINE,0.01015947259713386
COACH_ETOH_E10_LD,GASOLINE,0.01015947259713386
COACH_ETOH_E10_MD,GASOLINE,0.01015947259713386
COACH_GASOLINE_ELD,GASOLINE,0.01015947259713386
COACH_GASOLINE_LD,GASOLINE,0.01015947259713386
COACH_GASOLINE_MD,GASOLINE,0.01015947259713386
LCV_ETOH_E10_MD,GASOLINE,0.06471210447827683
LCV_ETOH_E10_SD,GASOLINE,0.06471210447827683
LCV_ETOH_E85_MD,GASOLINE,0.06471210447827683
LCV_ETOH_E85_SD,GASOLINE,0.06471210447827683
LCV_GASOLINE_MD,GASOLINE,0.06471210447827683
LCV_GASOLINE_SD,GASOLINE,0.06471210447827683
SCHOOLBUS_ETOH_E10_SD,GASOLINE,0.03185226128490668
SCHOOLBUS_GASOLINE_SD,GASOLINE,0.03185226128490668
SUV_ETOH_E10_ELD,GASOLINE,0.0700441813284011
SUV_ETOH_E10_LD,GASOLINE,0.0700441813284011
SUV_ETOH_E10_MD,GASOLINE,0.0700441813284011
SUV_ETOH_E10_SD,GASOLINE,0.0700441813284011
SUV_ETOH_E85_ELD,GASOLINE,0.0700441813284011
SUV_ETOH_E85_LD,GASOLINE,0.0700441813284011
SUV_ETOH_E85_MD,GASOLINE,0.0700441813284011
SUV_ETOH_E85_SD,GASOLINE,0.0700441813284011
SUV_GASOLINE_ELD,GASOLINE,0.07837839819682466
SUV_GASOLINE_LD,GASOLINE,0.07837839819682466
SUV_GASOLINE_MD,GASOLINE,0.07837839819682466
SUV_GASOLINE_SD,GASOLINE,0.07837839819682466
SUV_HY_GASOLINE_ELD,GASOLINE,0.06971466163149372
SUV_HY_GASOLINE_LD,GASOLINE,0.06971466163149372
SUV_HY_GASOLINE_MD,GASOLINE,0.06971466163149372
SUV_HY_GASOLINE_SD,GASOLINE,0.06971466163149372
SUV_PHEV_GASOLINE_ELD,GASOLINE,0.03459647976753571
SUV_PHEV_GASOLINE_LD,GASOLINE,0.03459647976753571
SUV_PHEV_GASOLINE_MD,GASOLINE,0.03459647976753571
SUV_PHEV_GASOLINE_SD,GASOLINE,0.03459647976753571
TRUCK_LH_GASOLINE_LD,GASOLINE,0.02589373817329146
TRUCK_SH_GASOLINE_MD,GASOLINE,0.15500332566755415
TRUCK_SH_GASOLINE_SD,GASOLINE,0.15500332566755415
H2_EXP_EH,H2_EHP,1.0
H2_EXP_EH_COGEN,H2_EHP,1.0
AFC,H2_HP,0.0587715031124396
BUS_FC_H2_SD,H2_HP,0.008877308994019863
CAR_FC_H2_ELD,H2_HP,0.01138465872911507
CAR_FC_H2_LD,H2_HP,0.01138465872911507
CAR_FC_H2_MD,H2_HP,0.01138465872911507
CAR_FC_H2_SD,H2_HP,0.01138465872911507
H2_COMP_HE,H2_HP,1.0
H2_EXP_HM,H2_HP,1.0
H2_EXP_HM_COGEN,H2_HP,1.0
LCV_FC_H2_MD,H2_HP,0.011544790438336198
LCV_FC_H2_SD,H2_HP,0.011544790438336198
PAFC,H2_HP,0.0587715031124396
SEMI_LH_FC_H2_ELD,H2_HP,0.005828562218766557
SEMI_LH_FC_H2_LD,H2_HP,0.005828562218766557
SEMI_SH_FC_H2_MD,H2_HP,0.05063693900208213
SOFC,H2_HP,0.05894667438970081
SUV_FC_H2_ELD,H2_HP,0.01476676322637519
SUV_FC_H2_LD,H2_HP,0.01476676322637519
SUV_FC_H2_MD,H2_HP,0.01476676322637519
SUV_FC_H2_SD,H2_HP,0.01476676322637519
H2_COMP_LM,H2_LP,1.0
CO2_TO_DIESEL,H2_MP,0.2825
CO2_TO_JETFUELS,H2_MP,0.02373
DEC_ADVCOGEN_H2,H2_MP,0.0587715031124396
H2_CCGT,H2_MP,0.04973647093756958
H2_COMP_MH,H2_MP,1.0
H2_EXP_ML,H2_MP,1.0
H2_EXP_ML_COGEN,H2_MP,1.0
METHANATION,H2_MP,0.498186889818689
WOOD_METHANOL,H2_MP,0.13897550111358575
AL_MAKING,HEAT_HIGH_T,0.553013580246914
AL_MAKING_HR,HEAT_HIGH_T,0.553013580246914
CEMENT_PROD,HEAT_HIGH_T,0.00672
CEMENT_PROD_HP,HEAT_HIGH_T,0.00672
DAC_LT,HEAT_HIGH_T,6.28
FOOD_PROD,HEAT_HIGH_T,1.331367573624528
FOOD_PROD_HP,HEAT_HIGH_T,1.331367573624528
FOOD_PROD_HR,HEAT_HIGH_T,1.331367573624528
HT_LT_DEC,HEAT_HIGH_T,1.0
PLANE_FREIGHT_ELD,JETFUEL,0.23290000000000002
PLANE_LH_ELD,JETFUEL,0.038419992
PLANE_SH_LD,JETFUEL,0.026427471999999997
DEC_BOILER_OIL,LFO,0.02342
DEC_COGEN_OIL,LFO,0.02342
DHN_BOILER_OIL,LFO,0.0246526315789474
IND_BOILER_OIL,LFO,0.0259263157894737
METHANOL_CARBONYLATION,METHANOL,0.5546303813055045
NG_EXP_EH,NG_EHP,1.001
NG_EXP_EH_COGEN,NG_EHP,1.001
ATR,NG_HP,4.356143282451772
ATR_CCS,NG_HP,4.356155634155141
BUS_CNG_SD,NG_HP,0.02972768681869001
CAR_CNG_ELD,NG_HP,0.05003249130028618
CAR_CNG_LD,NG_HP,0.05003249130028618
CAR_CNG_MD,NG_HP,0.05003249130028618
CAR_CNG_SD,NG_HP,0.05003249130028618
CCGT,NG_HP,0.17062267180032373
CCGT_CC,NG_HP,0.2068145390620961
COACH_CNG_ELD,NG_HP,0.01206460801309599
COACH_CNG_LD,NG_HP,0.01206460801309599
COACH_CNG_MD,NG_HP,0.01206460801309599
NG_COMP_HE,NG_HP,1.001
NG_EXP_HM,NG_HP,1.001
NG_EXP_HM_COGEN,NG_HP,1.001
OCGT_LARGE,NG_HP,0.02777777777777778
OCGT_SMALL,NG_HP,0.02777777777777778
SCHOOLBUS_CNG_SD,NG_HP,0.02953187194764949
SEMI_LH_CNG_ELD,NG_HP,0.01840690761873907
SEMI_LH_CNG_LD,NG_HP,0.01840690761873907
SMR,NG_HP,4.249188189123409
SMR_CCS,NG_HP,4.30116813081211
SUV_CNG_ELD,NG_HP,0.06294210686823792
SUV_CNG_LD,NG_HP,0.06294210686823792
SUV_CNG_MD,NG_HP,0.06294210686823792
SUV_CNG_SD,NG_HP,0.06294210686823792
TRUCK_LH_CNG_LD,NG_HP,0.02653314886384407
DEC_BOILER_GAS,NG_LP,0.028888888888888895
DEC_COGEN_GAS,NG_LP,0.010818223374630636
DEC_THHP_GAS,NG_LP,0.021043888888888897
NG_COMP_LM,NG_LP,1.0025
DHN_BOILER_GAS,NG_MP,0.0289351851851852
DHN_COGEN_GAS,NG_MP,0.009535622922780018
H2_NG_CCGT,NG_MP,0.17062267180032373
H2_NG_CCGT_CCS,NG_MP,0.2068145390620961
IND_BOILER_GAS,NG_MP,0.0292397660818713
IND_COGEN_GAS,NG_MP,0.009535622922780018
METHANE_TO_METHANOL,NG_MP,0.889
NG_COMP_MH,NG_MP,1.0
NG_EXP_ML,NG_MP,1.0
NG_EXP_ML_COGEN,NG_MP,1.0
NG_PYROLYSIS_PLASMA,NG_MP,5.67
NG_PYROLYSIS_THERMAL,NG_MP,5.67
NG_REFORMING,NG_MP,4.249188189123409
CUMENE_PROCESS,PROPYLENE,0.369
POLYPROPYLENE_PP,PROPYLENE,1.0421789352576907
SNG_NG,SNG,1.0000000000000004
NUCLEAR,URANIUM,2.46e-06
AN_DIG,WET_BIOMASS,37.18543446531983
AN_DIG_SI,WET_BIOMASS,37.18543446531983
CROPS_TO_JETFUELS,WET_BIOMASS,3.43587625
HYDRO_GAS,WET_BIOMASS,1.462075
HYDRO_GAS_CHP,WET_BIOMASS,1.462075
BIOMASS_GAS_EF_H2,WOOD,11.6966
BIOMASS_GAS_EF_H2_CCS,WOOD,11.6966
BIOMASS_GAS_FB_H2,WOOD,11.6966
BIOMASS_GAS_FB_H2_CCS,WOOD,11.6966
DEC_BOILER_WOOD,WOOD,0.06988007054673724
DEC_COGEN_WOOD,WOOD,0.06988007054673724
DHN_BOILER_WOOD,WOOD,0.0655125661375661
DHN_COGEN_WOOD,WOOD,0.039265274125881766
FT,WOOD,3.3061729450149997
GASIFICATION_H2,WOOD,10.284599713845388
GASIFICATION_SNG,WOOD,1.462075
IND_BOILER_WOOD,WOOD,0.06988007054673724
IND_COGEN_WOOD,WOOD,0.039265274125881766
AFC,OWN_CONSTRUCTION,1.601596290297917e-05
ALKALINE_ELECTROLYSIS,OWN_CONSTRUCTION,1.0587911840678754e-22
AL_MAKING,OWN_CONSTRUCTION,1.54e-10
AL_MAKING_HR,OWN_CONSTRUCTION,1.54e-10
AN_DIG,OWN_CONSTRUCTION,2.8600029991482477e-07
AN_DIG_SI,OWN_CONSTRUCTION,2.8600029991482477e-07
ATR,OWN_CONSTRUCTION,3.081154716181652e-09
ATR_CCS,OWN_CONSTRUCTION,3.0811562328016087e-09
BIOGAS_ATR,OWN_CONSTRUCTION,3.081154716181652e-09
