Name,Flow,Amount
CAR_CNG_LD,NG_HP,1
CAR_CNG_MD,NG_HP,1
CAR_CNG_SD,NG_HP,1
CCGT,NG_HP,1
CCGT_CC,NG_HP,1
COACH_CNG_ELD,NG_HP,1
COACH_CNG_LD,NG_HP,1
COACH_CNG_MD,NG_HP,1
NG_COMP_HE,NG_HP,5
NG_EXP_HM,NG_HP,5
NG_EXP_HM_COGEN,NG_HP,5
OCGT_LARGE,NG_HP,2
OCGT_SMALL,NG_HP,2
SCHOOLBUS_CNG_SD,NG_HP,1
SEMI_LH_CNG_ELD,NG_HP,1
SEMI_LH_CNG_LD,NG_HP,1
SMR,NG_HP,1
SMR_CCS,NG_HP,1
SUV_CNG_ELD,NG_HP,1
SUV_CNG_LD,NG_HP,1
SUV_CNG_MD,NG_HP,1
SUV_CNG_SD,NG_HP,1
TRUCK_LH_CNG_LD,NG_HP,1
DEC_BOILER_GAS,NG_LP,1
DEC_COGEN_GAS,NG_LP,1
DEC_THHP_GAS,NG_LP,1
NG_COMP_LM,NG_LP,2
DHN_BOILER_GAS,NG_MP,1
DHN_COGEN_GAS,NG_MP,1
H2_NG_CCGT,NG_MP,1
H2_NG_CCGT_CCS,NG_MP,1
IND_BOILER_GAS,NG_MP,1
IND_COGEN_GAS,NG_MP,1
METHANE_TO_METHANOL,NG_MP,1
NG_COMP_MH,NG_MP,2
NG_EXP_ML,NG_MP,2
NG_EXP_ML_COGEN,NG_MP,2
NG_PYROLYSIS_PLASMA,NG_MP,1
NG_PYROLYSIS_THERMAL,NG_MP,1
NG_REFORMING,NG_MP,1
CUMENE_PROCESS,PROPYLENE,2
POLYPROPYLENE_PP,PROPYLENE,4
SNG_NG,SNG,4
NUCLEAR,URANIUM,1
AN_DIG,WET_BIOMASS,3
AN_DIG_SI,WET_BIOMASS,3
CROPS_TO_JETFUELS,WET_BIOMASS,1
HYDRO_GAS,WET_BIOMASS,1
HYDRO_GAS_CHP,WET_BIOMASS,1
BIOMASS_GAS_EF_H2,WOOD,1
BIOMASS_GAS_EF_H2_CCS,WOOD,1
BIOMASS_GAS_FB_H2,WOOD,1
BIOMASS_GAS_FB_H2_CCS,WOOD,1
DEC_BOILER_WOOD,WOOD,3
DEC_COGEN_WOOD,WOOD,3
DHN_BOILER_WOOD,WOOD,3
DHN_COGEN_WOOD,WOOD,2
FT,WOOD,1
GASIFICATION_H2,WOOD,2
GASIFICATION_SNG,WOOD,1
IND_BOILER_WOOD,WOOD,3
IND_COGEN_WOOD,WOOD,2
AFC,OWN_CONSTRUCTION,1
ALKALINE_ELECTROLYSIS,OWN_CONSTRUCTION,4
AL_MAKING,OWN_CONSTRUCTION,1
AL_MAKING_HR,OWN_CONSTRUCTION,1
AN_DIG,OWN_CONSTRUCTION,1
AN_DIG_SI,OWN_CONSTRUCTION,1
ATR,OWN_CONSTRUCTION,2
ATR_CCS,OWN_CONSTRUCTION,2
BIOGAS_ATR,OWN_CONSTRUCTION,2
BIOGAS_ATR_CCS,OWN_CONSTRUCTION,2
BIOGAS_BIOMETHANE,OWN_CONSTRUCTION,1
BIOGAS_SMR,OWN_CONSTRUCTION,2
BIOGAS_SMR_CCS,OWN_CONSTRUCTION,2
BIOMASS_GAS_EF_H2,OWN_CONSTRUCTION,2
BIOMASS_GAS_EF_H2_CCS,OWN_CONSTRUCTION,2
BIOMASS_GAS_FB_H2,OWN_CONSTRUCTION,2
BIOMASS_GAS_FB_H2_CCS,OWN_CONSTRUCTION,2
BUS_BIODIESEL_B100_SD,OWN_CONSTRUCTION,1
BUS_BIODIESEL_B20_SD,OWN_CONSTRUCTION,1
BUS_CNG_SD,OWN_CONSTRUCTION,1
BUS_DIESEL_SD,OWN_CONSTRUCTION,1
BUS_EV_SD,OWN_CONSTRUCTION,1
BUS_FC_CH4_SD,OWN_CONSTRUCTION,1
BUS_FC_H2_SD,OWN_CONSTRUCTION,1
BUS_GASOLINE_SD,OWN_CONSTRUCTION,1
BUS_HY_DIESEL_SD,OWN_CONSTRUCTION,1
BUS_PROPANE_SD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B100_ELD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B100_LD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B100_MD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B100_SD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B20_ELD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B20_LD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B20_MD,OWN_CONSTRUCTION,1
CAR_BIODIESEL_B20_SD,OWN_CONSTRUCTION,1
CAR_CNG_ELD,OWN_CONSTRUCTION,1
CAR_CNG_LD,OWN_CONSTRUCTION,1
CAR_CNG_MD,OWN_CONSTRUCTION,1
CAR_CNG_SD,OWN_CONSTRUCTION,1
CAR_DIESEL_ELD,OWN_CONSTRUCTION,1
