Name,Product,Activity,Location,Database,Code,Amount,Unit,Removed flow product,Removed flow activity,Removed flow location,Removed flow database,Removed flow code
COMMUTER_RAIL_DIESEL_MD,"transport, passenger train","COMMUTER_RAIL_DIESEL_MD, Operation",CA-QC,EnergyScope_CA-QC_2020,j42as2wiapi2gddb11hpy21kts773muj,0.004908915400502473,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
COMMUTER_RAIL_DIESEL_MD,"transport, passenger train","COMMUTER_RAIL_DIESEL_MD, Operation",CA-QC,EnergyScope_CA-QC_2020,j42as2wiapi2gddb11hpy21kts773muj,0.01570578952244537,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
COMMUTER_RAIL_ELEC_MD,"transport, passenger train","COMMUTER_RAIL_ELEC_MD, Operation",CA-QC,EnergyScope_CA-QC_2020,ig9x7rz9bulb922jauicn6maz5ih1p8t,0.1639,kilowatt hour,"electricity, high voltage, for Swiss Federal Railways","market for electricity, high voltage, for Swiss Federal Railways",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,bd08b4b22ff6dcb118d42388a9d171a9
COMMUTER_RAIL_ELEC_MD,"transport, passenger train","COMMUTER_RAIL_ELEC_MD, Operation",CA-QC,EnergyScope_CA-QC_2020,ig9x7rz9bulb922jauicn6maz5ih1p8t,2.9314e-09,unit,"train, passenger, regional","market for train, passenger, regional",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,61cb1f2b39084c8c214e68a4e299bd29
CROPS_TO_ETHANOL,"ethanol, from corn","CROPS_TO_ETHANOL, Operation",CA-QC,EnergyScope_CA-QC_2020,7i4096lgh6742ao1wg8xgudsorsn535s,5.555555555555555e-10,unit,ethanol fermentation plant,market for ethanol fermentation plant,GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,7406219f5767bb73abb1afb84c3b6051
CROPS_TO_JETFUELS,"kerosene, synthetic","CROPS_TO_JETFUELS, Operation",CA-QC,EnergyScope_CA-QC_2020,77jcysiczgl8dabjbfnx3xo4tiwqstvu,6.7e-12,unit,gas-to-liquid plant,gas-to-liquid plant construction,GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6ccae239-f2d9-11ef-ae99-7cb566b53d2f
CROPS_TO_JETFUELS,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CA-QC,EnergyScope_CA-QC_2020,hl6hkoccoo0izswwbpspoibhbdgptjk0,11.6966,kilogram,"wood chips, wet, measured as dry mass","market for wood chips, wet, measured as dry mass",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b4324e1edbf458c1e721ea3249adcf51
CUMENE_PROCESS,cumene,"CUMENE_PROCESS, Operation",CA-QC,EnergyScope_CA-QC_2020,se6yadqcq0u73jbnjcofa9zmfikcx3ow,0.684,kilogram,benzene,market for benzene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,5b6835b5df66e020b6b4d83b50e28163
CUMENE_PROCESS,cumene,"CUMENE_PROCESS, Operation",CA-QC,EnergyScope_CA-QC_2020,se6yadqcq0u73jbnjcofa9zmfikcx3ow,4e-10,unit,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608
CUMENE_PROCESS,cumene,"CUMENE_PROCESS, Operation",CA-QC,EnergyScope_CA-QC_2020,se6yadqcq0u73jbnjcofa9zmfikcx3ow,0.003411086962305979,kilogram,propylene,market for propylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e5aad4b8343c1f75b5d0fc8a024b62a1
CUMENE_PROCESS,cumene,"CUMENE_PROCESS, Operation",CA-QC,EnergyScope_CA-QC_2020,se6yadqcq0u73jbnjcofa9zmfikcx3ow,0.36558891303769403,kilogram,propylene,market for propylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e5aad4b8343c1f75b5d0fc8a024b62a1
DAC_HT,"carbon dioxide, captured from atmosphere","DAC_HT, Operation",CA-QC,EnergyScope_CA-QC_2020,g0mzro9a6joeufhcxv5izfs2p1fhv6ev,5e-10,unit,direct air capture system,"direct air capture system, sorbent-based, 100ktCO2",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cd294bd-f2d9-11ef-8551-7cb566b53d2f
DAC_HT,"carbon dioxide, captured from atmosphere","DAC_HT, Operation",CA-QC,EnergyScope_CA-QC_2020,g0mzro9a6joeufhcxv5izfs2p1fhv6ev,-5e-10,unit,direct air capture system,"treatment of direct air capture system, sorbent-based, 100ktCO2",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cd2e520-f2d9-11ef-b780-7cb566b53d2f
DAC_HT,"carbon dioxide, captured from atmosphere","DAC_HT, Operation",CA-QC,EnergyScope_CA-QC_2020,g0mzro9a6joeufhcxv5izfs2p1fhv6ev,0.5,kilowatt hour,"electricity, medium voltage","market group for electricity, medium voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0f83e53c2180284e45468002cb4de497
DAC_LT,"carbon dioxide, captured from atmosphere","DAC_LT, Operation",CA-QC,EnergyScope_CA-QC_2020,3hwp13bma69gz68cksoxd0yvyb2qpxp1,5e-11,unit,direct air capture system,"direct air capture system, solvent-based, 1MtCO2",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cd750b4-f2d9-11ef-ae06-7cb566b53d2f
DAC_LT,"carbon dioxide, captured from atmosphere","DAC_LT, Operation",CA-QC,EnergyScope_CA-QC_2020,3hwp13bma69gz68cksoxd0yvyb2qpxp1,-5e-11,unit,direct air capture system,"treatment of direct air capture system, solvent-based, 1MtCO2",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,6cd750b5-f2d9-11ef-bca5-7cb566b53d2f
DAC_LT,"carbon dioxide, captured from atmosphere","DAC_LT, Operation",CA-QC,EnergyScope_CA-QC_2020,3hwp13bma69gz68cksoxd0yvyb2qpxp1,0.345,kilowatt hour,"electricity, medium voltage","market group for electricity, medium voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0f83e53c2180284e45468002cb4de497
DAC_LT,"carbon dioxide, captured from atmosphere","DAC_LT, Operation",CA-QC,EnergyScope_CA-QC_2020,3hwp13bma69gz68cksoxd0yvyb2qpxp1,6.28,megajoule,"heat, district or industrial, natural gas","heat production, natural gas, at industrial furnace >100kW",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,32a661e7c1e4bc7fa0162adcd9bc75f7
DEC_ADVCOGEN_H2,"electricity, from residential heating system","DEC_ADVCOGEN_H2, Operation",CA-QC,EnergyScope_CA-QC_2020,zs796921z035bcc7g7abvlg2o9qlwoi3,1.601596290297917e-05,unit,"fuel cell system, 1 kWe, proton exchange membrane (PEM)","fuel cell system assembly, 1 kWe, proton exchange membrane (PEM)",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,fd90a84b43ac47f8a6514fe4b397a81b
DEC_ADVCOGEN_H2,"electricity, from residential heating system","DEC_ADVCOGEN_H2, Operation",CA-QC,EnergyScope_CA-QC_2020,zs796921z035bcc7g7abvlg2o9qlwoi3,0.0587715031124396,kilogram,"hydrogen, gaseous, from pipeline","hydrogen supply, distributed by pipeline",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,df66c96fd6f34992a123441dd0bd1ff2
DEC_BOILER_GAS,"heat, central or small-scale, natural gas","DEC_BOILER_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,6vakmnsfd9nt9qkjj9wrnmfvipqs9jwi,6.864e-07,unit,gas boiler,market for gas boiler,GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,df4cacff202634917f00aba5893c5adf
DEC_BOILER_GAS,"heat, central or small-scale, natural gas","DEC_BOILER_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,6vakmnsfd9nt9qkjj9wrnmfvipqs9jwi,0.0288888888888889,cubic meter,"natural gas, low pressure","market for natural gas, low pressure",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,9ff937e39743dbd37ef81ed068eb1d48
DEC_BOILER_OIL,"heat, central or small-scale, other than natural gas","DEC_BOILER_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,1xn2u3p08ebixfqzmvybhm1lxtu77tnb,0.02342,kilogram,light fuel oil,market for light fuel oil,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,15ae790863fa45ec2a49b1369010aed6
DEC_BOILER_OIL,"heat, central or small-scale, other than natural gas","DEC_BOILER_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,1xn2u3p08ebixfqzmvybhm1lxtu77tnb,6.6138e-07,unit,"oil boiler, 10kW","market for oil boiler, 10kW",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,766a1c11cecc3853b23ea344bd36648c
DEC_BOILER_OIL,"heat, central or small-scale, other than natural gas","DEC_BOILER_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,1xn2u3p08ebixfqzmvybhm1lxtu77tnb,4.4092e-07,unit,"oil storage, 3000l","market for oil storage, 3000l",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c02bb1a16b40db4e6755330e1ce53cc9
DEC_BOILER_WOOD,"heat, central or small-scale, other than natural gas","DEC_BOILER_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,2zkrkphw7d4cmamkjpqa7dc9m7odbofn,1.3888888888888944e-07,unit,"furnace, wood chips, with silo, 50kW","market for furnace, wood chips, with silo, 50kW",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,1afb8d1f1c58bb43e1ee5aba49f14021
DEC_BOILER_WOOD,"heat, central or small-scale, other than natural gas","DEC_BOILER_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,2zkrkphw7d4cmamkjpqa7dc9m7odbofn,-0.00041300853003889036,kilogram,"wood ash mixture, pure","market for wood ash mixture, pure",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,47ae9e6db4a7a2c91dd9d6259892067f
DEC_BOILER_WOOD,"heat, central or small-scale, other than natural gas","DEC_BOILER_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,2zkrkphw7d4cmamkjpqa7dc9m7odbofn,-0.0002536581366277766,kilogram,"wood ash mixture, pure","market for wood ash mixture, pure",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,47ae9e6db4a7a2c91dd9d6259892067f
DEC_BOILER_WOOD,"heat, central or small-scale, other than natural gas","DEC_BOILER_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,2zkrkphw7d4cmamkjpqa7dc9m7odbofn,0.0705467372134039,kilogram,"biomass, used as fuel","market for biomass, used as fuel",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,ad0f86801edc4a19a7669817e8b65cc4
DEC_COGEN_GAS,"heat, central or small-scale, natural gas","DEC_COGEN_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,lif7m2aupu7ljrwasxtf6y5vijvdbk2h,7.0459088838969505e-09,unit,"heat and power co-generation unit, 50kW electrical, common components for heat+electricity","market for heat and power co-generation unit, 50kW electrical, common components for heat+electricity",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,5299258edb752e1a77e19a05d07884ee
DEC_COGEN_GAS,"heat, central or small-scale, natural gas","DEC_COGEN_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,lif7m2aupu7ljrwasxtf6y5vijvdbk2h,7.0459088838969505e-09,unit,"heat and power co-generation unit, 50kW electrical, components for electricity only","market for heat and power co-generation unit, 50kW electrical, components for electricity only",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,00837c091467571c80b01565cd6d4ac6
DEC_COGEN_GAS,"heat, central or small-scale, natural gas","DEC_COGEN_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,lif7m2aupu7ljrwasxtf6y5vijvdbk2h,7.0459088838969505e-09,unit,"heat and power co-generation unit, 50kW electrical, components for heat only","market for heat and power co-generation unit, 50kW electrical, components for heat only",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,82bfc69bf7de205f77026f399f76b7e1
DEC_COGEN_GAS,"heat, central or small-scale, natural gas","DEC_COGEN_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,lif7m2aupu7ljrwasxtf6y5vijvdbk2h,0.010818223374630637,cubic meter,"natural gas, low pressure","market for natural gas, low pressure",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,9ff937e39743dbd37ef81ed068eb1d48
DEC_COGEN_OIL,"heat, central or small-scale, other than natural gas","DEC_COGEN_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,b2wqafkiyzsyxy99xgb4o3sg0t502x0m,0.02342,kilogram,light fuel oil,market for light fuel oil,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,15ae790863fa45ec2a49b1369010aed6
DEC_COGEN_OIL,"heat, central or small-scale, other than natural gas","DEC_COGEN_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,b2wqafkiyzsyxy99xgb4o3sg0t502x0m,6.6138e-07,unit,"oil boiler, 10kW","market for oil boiler, 10kW",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,766a1c11cecc3853b23ea344bd36648c
DEC_COGEN_OIL,"heat, central or small-scale, other than natural gas","DEC_COGEN_OIL, Operation",CA-QC,EnergyScope_CA-QC_2020,b2wqafkiyzsyxy99xgb4o3sg0t502x0m,4.4092e-07,unit,"oil storage, 3000l","market for oil storage, 3000l",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c02bb1a16b40db4e6755330e1ce53cc9
DEC_COGEN_WOOD,"heat, central or small-scale, other than natural gas","DEC_COGEN_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,5a6dq61ookzn7eg8pra3bb7xxrrq8dop,1.3888888888888944e-07,unit,"furnace, wood chips, with silo, 50kW","market for furnace, wood chips, with silo, 50kW",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,1afb8d1f1c58bb43e1ee5aba49f14021
DEC_COGEN_WOOD,"heat, central or small-scale, other than natural gas","DEC_COGEN_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,5a6dq61ookzn7eg8pra3bb7xxrrq8dop,-0.00041300853003889036,kilogram,"wood ash mixture, pure","market for wood ash mixture, pure",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,47ae9e6db4a7a2c91dd9d6259892067f
DEC_COGEN_WOOD,"heat, central or small-scale, other than natural gas","DEC_COGEN_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,5a6dq61ookzn7eg8pra3bb7xxrrq8dop,-0.0002536581366277766,kilogram,"wood ash mixture, pure","market for wood ash mixture, pure",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,47ae9e6db4a7a2c91dd9d6259892067f
DEC_COGEN_WOOD,"heat, central or small-scale, other than natural gas","DEC_COGEN_WOOD, Operation",CA-QC,EnergyScope_CA-QC_2020,5a6dq61ookzn7eg8pra3bb7xxrrq8dop,0.0705467372134039,kilogram,"biomass, used as fuel","market for biomass, used as fuel",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,ad0f86801edc4a19a7669817e8b65cc4
DEC_DIRECT_ELEC,"electricity, low voltage","DEC_DIRECT_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,lln99t618ht4ad3pbeyajbz862n2k4u0,1.0,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,189c922dce1a4825bc7af2c9a121678c
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,1.11e-06,unit,"heat pump, brine-water, 10kW","market for heat pump, brine-water, 10kW",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,8585926006f4418e73bdee707360ee77
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.0011190981239310278,kilowatt hour,"electricity, low voltage","market for electricity, low voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e5c746c7917fd94d6a3776bd9f8c0e03
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,4.033949420499686e-05,kilowatt hour,"electricity, low voltage","market for electricity, low voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e5c746c7917fd94d6a3776bd9f8c0e03
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.00020101524738869482,kilowatt hour,"electricity, low voltage","market for electricity, low voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,e5c746c7917fd94d6a3776bd9f8c0e03
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.003161099258678765,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b5f117934b9b8b3cb69a359536987fc0
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.0656126800228576,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b5f117934b9b8b3cb69a359536987fc0
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.006476294011796601,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b5f117934b9b8b3cb69a359536987fc0
DEC_HP_ELEC,"heat, air-water heat pump 10kW","DEC_HP_ELEC, Operation",CA-QC,EnergyScope_CA-QC_2020,8xvpb07y4yrbmtzp51c2ov03mug7bky7,0.022589473841142273,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b5f117934b9b8b3cb69a359536987fc0
DEC_THHP_GAS,"heat, future","DEC_THHP_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,ei82uzhkhkr2d628qsigq99dq80xl6aj,6.41e-08,unit,"borehole heat exchanger, 150m","market for borehole heat exchanger, 150m",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,621441ae319ab8fb55d43a4c604a4d2f
DEC_THHP_GAS,"heat, future","DEC_THHP_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,ei82uzhkhkr2d628qsigq99dq80xl6aj,6.01e-07,unit,"heat pump, diffusion absorption, 4kW, future","market for heat pump, diffusion absorption, 4kW, future",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,fa3111f8d78f38030fc010d43ab54f0c
DEC_THHP_GAS,"heat, future","DEC_THHP_GAS, Operation",CA-QC,EnergyScope_CA-QC_2020,ei82uzhkhkr2d628qsigq99dq80xl6aj,0.0210438888888889,cubic meter,"natural gas, low pressure","market for natural gas, low pressure",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,9ff937e39743dbd37ef81ed068eb1d48
DEEP_SALINE,"carbon dioxide, stored","DEEP_SALINE, Operation",CA-QC,EnergyScope_CA-QC_2020,jn518mh1mwmsr6zb181u3phsth2rn4rm,0.118001,kilowatt hour,"electricity, medium voltage","market group for electricity, medium voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,0f83e53c2180284e45468002cb4de497
DEEP_SALINE,"carbon dioxide, stored","DEEP_SALINE, Operation",CA-QC,EnergyScope_CA-QC_2020,jn518mh1mwmsr6zb181u3phsth2rn4rm,0.0018319999999999999,megajoule,"diesel, burned in diesel-electric generating set, 10MW","market for diesel, burned in diesel-electric generating set, 10MW",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,2bf661a0ae8046eeb9e704dccf039e2c
DHN_BOILER_GAS,"heat, district or industrial, natural gas","heat production, natural gas, at boiler modulating >100kW",CA-QC,EnergyScope_CA-QC_2020,uy7t2b6gwkkdlhxc6zt3u0dzp1pwrqoa,2.91666666666667e-09,unit,"industrial furnace, natural gas","market for industrial furnace, natural gas",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,ddba3334cc53eb99106896b7f1bf8100
DHN_BOILER_GAS,"heat, district or industrial, natural gas","heat production, natural gas, at boiler modulating >100kW",CA-QC,EnergyScope_CA-QC_2020,uy7t2b6gwkkdlhxc6zt3u0dzp1pwrqoa,0.0289351851851852,cubic meter,"natural gas, high pressure","market for natural gas, high pressure",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,b7e69b8a61a40e150bf4cc2333f49180
DHN_BOILER_OIL,"heat, district or industrial, other than natural gas","heat production, light fuel oil, at industrial furnace 1MW",CA-QC,EnergyScope_CA-QC_2020,b7tubcwnrnbbp4erzbhjfy7r3i0gv70r,2.924e-09,unit,"industrial furnace, 1MW, oil","market for industrial furnace, 1MW, oil",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,c34ecf8065aa28c4135d3fa08dec6e89
DHN_BOILER_OIL,"heat, district or industrial, other than natural gas","heat production, light fuel oil, at industrial furnace 1MW",CA-QC,EnergyScope_CA-QC_2020,b7tubcwnrnbbp4erzbhjfy7r3i0gv70r,0.0246526315789474,kilogram,light fuel oil,market for light fuel oil,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized_wo_bg,15ae790863fa45ec2a49b1369010aed6
