Name,Type,Product,Activity,Location,Database,Current_code,New_code
TRAIN_FREIGHT_DIESEL_LD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,n5rl1v8hn1achra7s90cu0v7sznxuprn
TRAIN_FREIGHT_ELEC_ELD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,4qx1zg28ugcp0o6hpc3kpbvlr7ifr8r7
TRAIN_FREIGHT_ELEC_ELD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,8p3fxj5xye9xqhmc0d55pq1jy9kj3ent
TRAIN_FREIGHT_ELEC_ELD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,dnhuvlxh5o5xg27subcnrqmktxgm3cq8
TRAIN_FREIGHT_ELEC_LD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,17a3ejj72uk3f8lt7t51gs3b6hwe7lg9
TRAIN_FREIGHT_ELEC_LD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,zqdtcu1c6zk87179xfut6i1ppyki7k4h
TRAIN_FREIGHT_ELEC_LD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,1r91oca0sx5idv9iae1vqd855ok8kbap
TRAIN_FREIGHT_H2_ELD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,lnenm7xjpdvgtjfxrwhu7jqakxtuxhti
TRAIN_FREIGHT_H2_ELD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,wsvhsxif15uxivjxp7cto05sw5tyfc2i
TRAIN_FREIGHT_H2_ELD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,isd9gl5lh8twnywvf9ipefxlz9r7nv3c
