Name,Activity name,Activity code,Amount
IND_COGEN_WASTE,"treatment of waste plastic, industrial electronics, municipal incineration",3k77zq3sqkgvsec4fdk4ao78vufhgbpy,0.003932278441258398
IND_COGEN_WASTE_CC,"treatment of spent anion exchange resin from potable water production, municipal incineration",gn0lpaqbhqf3s5v80dwesw560ymqc7dj,1.44992176893731e-06
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",l9n4t7xe9x9mn3hnjtzbzsyro3v4k3l6,0.0002478552691769348
IND_COGEN_WASTE_CC,"treatment of waste cement-fibre slab, dismantled, municipal incineration",sul91x1ugu1u4ehondf7iyeqb658nq1q,0.0006597139725959587
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",qsbp1ljxvaaml92dz071zlijxe102lwb,0.0002254450273321832
IND_COGEN_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",0vngxj42jzihvqty0t64rdm8fyrh3z73,0.01062000304772941
IND_COGEN_WASTE_CC,"treatment of waste newspaper, municipal incineration",mjqab8nmyzwinzboumooux5t96b67d5c,0.02776127715839601
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",3zj1r811fg74f0h2g9s7vzpk4qk1y4u6,9.797174095635677e-13
IND_COGEN_WASTE_CC,"treatment of municipal solid waste, municipal incineration",5s6qcspxe4t6obwrobt85lse8ijnie9a,0.04342031299761565
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",ncugopia0wepmdhfa8w1qleqgr8dd9cc,0.0008487718060174665
IND_COGEN_WASTE_CC,"treatment of spent cation exchange resin from potable water production, municipal incineration",hphmo0u27l82wtfwi6cm1hb2eizqhq6s,1.108255152108245e-07
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",kwb51ao7lk9auevw0f7s1g1mby2zvjcj,6.165897727942606e-15
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",bz8z93c2cmf53t6p09l684tvr8eipsow,3.325775987079078e-06
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",mg8ofus77ei4b26ux2wkq7jqfh94s4e3,4.65802991646643e-12
IND_COGEN_WASTE_CC,"treatment of waste wood pole, chrome preserved, municipal incineration",wd7uqkd28o680oohhqyvx66zx6dch8jx,0.00204100847421573
IND_COGEN_WASTE_CC,"treatment of waste textile, soiled, municipal incineration",bivdsxoo8vc2g1t5o9woalyjk94m2a3x,0.00926615080762631
IND_COGEN_WASTE_CC,"treatment of waste plastic, mixture, municipal incineration",1jqd8s4lm257gw9yf6n1jlgnuo66s1jd,0.07555506356080281
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",a8bgfet0cnun84lq6ulpewovqsbkwfv5,8.796603986101573e-08
IND_COGEN_WASTE_CC,"treatment of biowaste, municipal incineration",9qga0s7bhj1boulxtjzsjj5ok2kd6axq,0.05903086183473824
IND_COGEN_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",uccsr6js1dzdhfloe55zqxp9vjyjwe6n,0.00597053940406653
IND_COGEN_WASTE_CC,"treatment of raw sewage sludge, municipal incineration",f39zt10tlt4m2o5v14n26ydvjphflb18,0.001997262697870713
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",v58up06s0rycakr39pqrrv2l1xhhruzl,1.359335863373781e-06
IND_COGEN_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",makb9vrlbmz39ui3v5l6fr9v8vo43rcg,0.004676113974171375
IND_COGEN_WASTE_CC,"treatment of waste polyvinylchloride, municipal incineration",2ksy2fmkq5ou3av6pg7k8ztwt8b3z5uo,0.006160978774061147
IND_COGEN_WASTE_CC,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",84lqh6276ifa75mzos0o13g3lrziynm6,0.003339376199807556
IND_COGEN_WASTE_CC,"treatment of waste polypropylene, municipal incineration",9705naak9pwn23mbmozk23k8rt1n19xi,0.02401089815079357
IND_COGEN_WASTE_CC,"treatment of waste polyvinylfluoride, municipal incineration",dmknnu09i4cme071hnslf2yijye9s3sh,0.0007900089519034191
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",fdzuytgn9igrg7ro4bvua8plvktxnvzq,2.034467379614961e-09
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",h9vszwj2ofw9toqy75c7t0b6x0d5i0i6,0.0003753664263533487
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",w4t1q6yecfmyasizj7qws1895svciz3t,9.206405630948103e-15
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",wcse9wocqys8bxgul6kce1sqzvg6idns,1.154013357849329e-07
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",yuf8fiocsgb5wg2nsfnblbc8qrpbkrg2,0.0005915187340662672
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, industrial device, municipal incineration",sozxkz0bo774y877eb0ohk1wjo2z12r6,0.001045575927107973
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",9jtatikw4hykm47wzdp7tn9ej7cubds1,0.007028617596899336
IND_COGEN_WASTE_CC,"treatment of waste wire plastic, municipal incineration",x4x6ahqfcg0e9q75v4aiydqkhy40vzw3,0.0002433077833355358
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",d6y7yl2duh4dbdo3e0s7c2p56bi7hgth,4.327561580329696e-06
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, laser printer, municipal incineration",221dzximogrbv0n88j2l2qspihaicvrf,0.0003085892768496114
IND_COGEN_WASTE_CC,"treatment of waste building wood, chrome preserved, municipal incineration",op02ew5ddgcz40sgz1r40zc9w0tqasow,0.0009529835823144692
IND_COGEN_WASTE_CC,"treatment of waste bitumen sheet, municipal incineration",dt855eursses5mb2z1e3aijdtjd6nlgt,0.005279233372988365
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",eme1hg4w0pfx77b5xugo1gwctjtzrqwp,1.932304204860208e-08
IND_COGEN_WASTE_CC,"treatment of waste polyethylene, municipal incineration",63abybnr08sfpogkm5mds4jioy5qqf7x,0.08400399415691528
IND_COGEN_WASTE_CC,"treatment of waste graphical paper, municipal incineration",b12k4glx987556tgk01otzu428cusgag,0.1236802245579232
IND_COGEN_WASTE_CC,"treatment of digester sludge, municipal incineration",gdc1noy1n3biefngqtf92d53i0jbmw1s,0.003369980952428378
IND_COGEN_WASTE_CC,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",8ncseocb0o4hvuliv8aqlfo98wo77bxi,0.00087992986490036
IND_COGEN_WASTE_CC,"treatment of waste polyethylene terephthalate, municipal incineration",w1yfcrowx28z2dhct2ijamdiedolbsbf,0.01520554771454857
IND_COGEN_WASTE_CC,"treatment of waste packaging paper, municipal incineration",8ysonky6opn4uwe8xtuzobq045xdwjk3,0.04439072395674384
IND_COGEN_WASTE_CC,"treatment of waste polyurethane, municipal incineration",3tl5kk0jbl7yhr90almmx468cuxgx1ds,0.02012305711870778
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",ayljvqk02ofh6m8qemzbjpe55yxwqn1y,3.026944379141186e-05
IND_COGEN_WASTE_CC,"treatment of waste paint, municipal incineration",xwvuf3k2l42j3zkangu7czphm85ddgwn,0.0009652743877517511
IND_COGEN_WASTE_CC,"treatment of waste expanded polystyrene, municipal incineration",5t4znh9dn8lm5p48ng7072s9y17l5qbo,0.007089582299203097
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",0kjt2k8fachf6ebm97ky06ifzanrkdgs,0.0003639631301084718
IND_COGEN_WASTE_CC,"treatment of waste vapour barrier, flame-retarded, municipal incineration",j13y51twk2wqw2as0tgv89xmgxcwxw32,0.000314831263118604
IND_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",ig07ivs2lmesblgeg5xyjc0pv55m9799,0.001440757633971753
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",bxh4yyxf47tdyeuihnu8wsb6vqvcjcbt,1.015318790529243e-12
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",q7uwspgrkczjqxyhitc8rgrehsv79s1p,1.259386852704175e-05
IND_COGEN_WASTE_CC,"treatment of waste plastic, consumer electronics, municipal incineration",f5ymykmw8fq3tued3in1kuod5we8h9q9,0.003917754151879025
IND_COGEN_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",b5h7fneozjudozs7zfnaji60pndq6iol,0.000732471986898891
IND_COGEN_WASTE_CC,"treatment of waste glass, municipal incineration",osmxdez5hse3cs91d1deiwrlgqsyr26d,0.000170158966407633
IND_COGEN_WASTE_CC,"treatment of waste paperboard, municipal incineration",sc76htn0u5iu73qa9hw5a11ip62cgcb2,0.03241596608807133
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",cu9la5ju3w02pmu4fo1dhcuncnq5o0gl,4.588092984105681e-05
IND_COGEN_WASTE_CC,"treatment of waste polystyrene, municipal incineration",jh59931tau5l4e8qtxkvfxkwja8maaaj,0.01748793604559293
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",8u99dy4mp03sktwkamzk5t22p9990xch,4.845747101843789e-06
IND_COGEN_WASTE_CC,"treatment of used liquid crystal display module, municipal incineration",qt53dyope4qcdt6aiswgrfk2wexb8skc,0.0001425109441247547
IND_COGEN_WASTE_CC,"treatment of waste wood, untreated, municipal incineration",10yt7riqkxjlm8edpl3b7hclvwnd4qq9,0.2531150616532692
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",8gv81enqa67g0auxucx0xvwqf6fbq1om,0.001318468958867559
IND_COGEN_WASTE_CC,"treatment of waste sealing sheet, polyethylene, municipal incineration",pv2jsu1wrkr9iojq6nic8tqzjowt1t1j,0.00141534012755785
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",yfg8s46y5a434osr8gf3f2wvtdoz82ef,3.078276584020738e-16
IND_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",rid060mmvtd6vyt40lxjffv34z6guq9d,0.08481063407681307
IND_COGEN_WASTE_CC,"treatment of waste paint, municipal incineration",s7k1ekzk7hmfdfso8hoel0e5v8hd3nln,0.006162328572572084
IND_COGEN_WASTE_CC,"treatment of waste plastic, industrial electronics, municipal incineration",cbi7zrrz07x4gtv9tms89igrb38mtnw4,0.003932278441258398
IND_COGEN_WOOD,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",z6lqc2ylykhp5iy0ujzck460mme03tdq,1.0
IND_DIRECT_ELEC,"market for electricity, high voltage",ebdupxhtd7j60ahdegafvrv27zg51is7,1.0
IND_HP_ELEC,"heat production, air-water heat pump 10kW",iajo5bi3vkeyufk6u1jto3iyy3ork740,1.0
LCV_BIODIESEL_B100_MD,"transport, truck, diesel, 3.5t, urban delivery",16z8ypfc9f02zwnp88iax64el5qf21d4,1.0
LCV_BIODIESEL_B100_SD,"transport, truck, diesel, 3.5t, urban delivery",1bv959h4z7nwzgp3r96i5k1odkx0uv93,1.0
LCV_BIODIESEL_B20_MD,"transport, truck, diesel, 3.5t, urban delivery",4q0ufbocdyp0ottusjnp1t0jtoz5c50u,1.0
LCV_BIODIESEL_B20_SD,"transport, truck, diesel, 3.5t, urban delivery",vkzeq58l6ikphz72u3dgmm2dw0ll52cd,1.0
LCV_CNG_MD,"transport, truck, compressed gas, 3.5t, urban delivery",2oh421u9ipvpv676tqhht6b3yo4yifx5,1.0
LCV_CNG_SD,"transport, truck, compressed gas, 3.5t, urban delivery",sabsautk0mw4yffo7sz6jksjb7f7fag1,1.0
LCV_DIESEL_MD,"transport, truck, diesel, 3.5t, urban delivery",u6xjvs1d20zzxknp4fhia3upx20gqurg,1.0
LCV_DIESEL_SD,"transport, truck, diesel, 3.5t, urban delivery",epfcvnbxozqiu8uhuigom30e7eyqg2cg,1.0
LCV_EV_MD,"transport, truck, battery electric, 3.5t, urban delivery",hj8er1dnla90f9kp68o6rxtgmryu6khs,1.0
LCV_EV_SD,"transport, truck, battery electric, 3.5t, urban delivery",95cw7aer0g5fd06um6n6hp8v0fttypu7,1.0
LCV_FC_H2_MD,"transport, truck, fuel cell electric, 3.5t, urban delivery",gs84toegqe9j8glpqr4y8eww4zanoid1,1.0
LCV_FC_H2_SD,"transport, truck, fuel cell electric, 3.5t, urban delivery",fohi1a1qfgo390ms7rwnf6yhqjwc95as,1.0
LCV_GASOLINE_MD,"transport, truck, diesel, 3.5t, urban delivery",kh06ripvkbfv7kema2ufk9rxw4o9rpt7,1.0
LCV_GASOLINE_SD,"transport, truck, diesel, 3.5t, urban delivery",fr2iscky9llpbmasoqllgvo0qlbml59j,1.0
LCV_PHEV_DIESEL_MD,"transport, truck, plugin diesel hybrid, 3.5t, urban delivery",9y0juutp7uqy2qmbm19cvj170kzap7cb,1.0
LCV_PHEV_DIESEL_SD,"transport, truck, plugin diesel hybrid, 3.5t, urban delivery",0jdwfx64b8k32zru33nvlvt91dbnh9ut,1.0
LCV_PROPANE_MD,"transport, truck, compressed gas, 3.5t, urban delivery",vteec4gjb8elqk7809c9zgh0yzl9bt1d,1.0
LCV_PROPANE_SD,"transport, truck, compressed gas, 3.5t, urban delivery",eyfq2bwda6km16eackeqr2vx1clq950m,1.0
METATHESIS_PROPYLENE,"unsaturated hydrocarbons production, steam cracking operation, average",5y2pjcsqe5ir0m23v9mnvifgmkl0rw74,1.0
METHANATION,"methane, from electrochemical methanation, with carbon from municipal waste incineration plant",8izrixgx4gxhaz1jzegk5awx8u916z6n,1.0
METHANE_TO_METHANOL,"methanol production, natural gas reforming",eif80x9z9pozg9fw66e6g0wpkboa4kcq,1.0
METHANOL_CARBONYLATION,"acetic acid production, methanol carboxylation (Monsanto), product in 98% solution state",b9j3e2b8dupdnm0kq68x5geyp657bwf7,1.0
METHANOL_FT,"methanol production, biomass gasification",93xxb85q20ltydhc3k896an12392kmov,1.0
METHANOL_TO_AROMATICS,"BTX production, from pyrolysis gas, average",yf2344x0zzix647a6rh3ot8ii39bbvsq,1.0
METHANOL_TO_OLEFINS,n-olefins production,nlb0m4rpi39dqzhci7tkiv95nw3dtes6,1.0
MINES_STORAGE,"carbon dioxide compression, transport and storage",40bvfe9oa9t14ayb3dprbwr8glgxfslb,1.0
NEW_HYDRO_DAM,"electricity production, hydro, reservoir, non-alpine region",am9xntavbyzm6yvpo0gpwb93u3pjlqhb,1.0
NEW_HYDRO_RIVER,"electricity production, hydro, run-of-river",aq4ppfcc4nnohy4mj29834l1fwshst7f,1.0
NG_COMP_HE,"market for natural gas, high pressure",37lpzzq0sl8n0pecd3omehnfnkasdxqp,1.0
NG_COMP_LM,"market for natural gas, low pressure",wf3j987i14ao21gtufy6t1lrdjwv584b,1.0
NG_COMP_MH,"market for natural gas, medium pressure, vehicle grade",w4bkhnqrgvec9i24wpro9x3hhzgynw1c,1.0
NG_EXP_EH,"market for natural gas, high pressure",66v62b0yh5qbz5a98an2n1lifze45xu6,1.0
NG_EXP_EH_COGEN,"market for natural gas, high pressure",yqm6q6n25glh6mr5vctr8z9uwz23389g,1.0
NG_EXP_HM,"market for natural gas, high pressure",496vzsrszds8uqlav84v15pivk2d7pr4,1.0
NG_EXP_HM_COGEN,"market for natural gas, high pressure",7cxgh1baj5mwv00a2w0ymcwqkot64f7e,1.0
NG_EXP_ML,"market for natural gas, medium pressure, vehicle grade",o5vaa3q82wjkrp7q92czy6rzgy13kl6l,1.0
NG_EXP_ML_COGEN,"market for natural gas, medium pressure, vehicle grade",wxgezwb8ao8n1lskl1hui0p94ht5z2qv,1.0
NG_PYROLYSIS_PLASMA,"hydrogen production, gaseous, 100 bar, from methane pyrolysis",c6ajnagbvb2qhb0stz9p59ppnt01lz79,1.0
NG_PYROLYSIS_THERMAL,"hydrogen production, gaseous, 100 bar, from methane pyrolysis",tlti4ci8q0ymfh018cyw4wrl3t9hrq5x,1.0
NG_REFORMING,"hydrogen production, steam methane reforming",fi2759e5o68yw3s43egl428hcvo0k6cq,1.0
NUCLEAR,"electricity production, nuclear, pressure water reactor",y7fnxifdxyz8c7tg42k68kdzt5xfcpjx,1.0
OCGT_LARGE,"natural gas, burned in gas turbine",dkq8jf57hu118fc5e92ksiv09dgac1xp,1.0
OCGT_SMALL,"natural gas, burned in gas turbine",8vnxnlibr1n3o09xdsldppe65eva2nq5,1.0
PAFC,"electricity, residential, by conversion of hydrogen using fuel cell, PEM, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",f1mzcte34b080x9g6xgnfgmr7g82a1ow,1.0
PAPER_MAKING,"paper production, newsprint, recycled",8o58cr3gluvs724xh85akx9bzamvh79w,1.0
PAPER_MAKING_HP,"paper production, newsprint, recycled",69i9u8o1orn7wma0m3lsd4gw85kd0ghf,1.0
PAPER_MAKING_HR,"paper production, newsprint, recycled",ubk68ws049tzoio0e169l9z1ppzctx1x,1.0
PEM_ELECTROLYSIS,"hydrogen production, gaseous, 30 bar, from PEM electrolysis, from grid electricity",l61m0c6ijl9gc4btj3hqrgcnjun71kwf,1.0
PET_FORMATION,"polyethylene terephthalate production, granulate, amorphous",pokxw04n1c8nzv0gp1w7l35wsspyp3nn,1.0
PLANE_FREIGHT_ELD,"transport, freight, aircraft, dedicated freight, medium haul",i93psk06vggqnlpm2pu9te4bfycd7ern,1.0
PLANE_LH_ELD,"transport, passenger aircraft, very short haul",wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,1.0
PLANE_SH_LD,"transport, passenger aircraft, medium haul",f9gho6o671gjvmsn5xgiao4cqtjwovrg,1.0
POLYPROPYLENE_PP,"polypropylene production, granulate",uvx44kl8wt5dj5zrqojahrml3iatsdio,1.0
PV,"electricity production, photovoltaic, residential",0uye2pcz88hww2dx20i5t8ixxzl9pu4m,1.0
PVC_FORMATION,"polyvinylchloride production, emulsion polymerisation",yowdjhzuc3z2x1v2jb9fjx4js7eo8d5o,0.024336521739130472
PVC_FORMATION,"polyvinylchloride production, emulsion polymerisation",95cmsx34hxr3m9960h19zukhviwf09ll,0.10332347826086952
PVC_FORMATION,"polyvinylchloride production, suspension polymerisation",68qugt7y0lmkb60cnb8zrghvml8vr7u8,0.7060410702341134
PVC_FORMATION,"polyvinylchloride production, suspension polymerisation",nud7gqdjjofzti9y50xcehy8896a7bwe,0.16629892976588653
PYROLYSIS,"light fuel oil production, from waste polyethylene",z04ww89y8v2ic5jmk8opj4w3nihrzzsf,1.0
SCHOOLBUS_BIODIESEL_B100_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",guhatk9b521jj8lnth32g4cgc4h0gy4z,1.0
SCHOOLBUS_BIODIESEL_B20_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",w9yxsn8c7sba2giyhrxq97vidtopo5wb,1.0
SCHOOLBUS_CNG_SD,"transport, passenger bus, compressed gas, 13m single deck urban bus, EURO-VI",p8snfvrak98euoful27uwlihzih3l3k4,1.0
SCHOOLBUS_DIESEL_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",2393kv1mt49sapwj73tbr6ec57znxpsl,1.0
SCHOOLBUS_ETOH_E10_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",tdl0o6cz8iiftlp8akwowx6hojm9riwp,1.0
SCHOOLBUS_EV_SD,"transport, passenger bus, battery electric - overnight charging, 13m single deck urban bus",pgt60bn9rinudyd71jifax5ziv3nyqyz,1.0
SCHOOLBUS_GASOLINE_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",qtt53thvu4yfa662ja0nmgut91r9bsvm,1.0
SCHOOLBUS_HY_DIESEL_SD,"transport, passenger bus, diesel hybrid, 13m single deck urban bus, EURO-VI",08tvjpig3ytp5egy2ztl5su9axb9mum3,1.0
SCHOOLBUS_PROPANE_SD,"transport, passenger bus, compressed gas, 13m single deck urban bus, EURO-VI",ah73lwpwradk9srp1r65u5zvobxnmhf7,1.0
SEMI_LH_BIODIESEL_B100_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",p2cjhw5x1i29cv4rprg1t6nssfs0ojfb,1.0
SEMI_LH_BIODIESEL_B100_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",4xxdfoqbmff5fxe45cqe6nwnrtrymbpi,1.0
SEMI_LH_BIODIESEL_B20_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",zq1gz12844mc53sh3tazdch7c2ozpj6c,1.0
SEMI_LH_BIODIESEL_B20_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",y489ove6uld6o95nekc9uy0pz61cor5m,1.0
SEMI_LH_CNG_ELD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",ey2d25a43ze1nmun3ewbqf8e31s194ke,1.0
SEMI_LH_CNG_LD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",s1nxebmle4xxayqr9dzi629ovomwdeg2,1.0
SEMI_LH_DIESEL_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",awmmmlr41ud9p1upc9bap1qj31qo7kx2,1.0
SEMI_LH_DIESEL_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",mdbjypmupol7b432jn53mzgjo4o06txa,1.0
SEMI_LH_EV_ELD,"transport, freight, lorry, battery electric, 26t gross weight, long haul",1cxzqwimdd26g7oacs1123hymnu9iewy,1.0
SEMI_LH_EV_LD,"transport, freight, lorry, battery electric, 26t gross weight, long haul",qc8ivf867y1n0xp8ii7q686lfr6v9urk,1.0
SEMI_LH_FC_H2_ELD,"transport, freight, lorry, fuel cell electric, 26t gross weight, long haul",izuk74eld3a7oekzo81xekxpjcx05iqx,1.0
SEMI_LH_FC_H2_LD,"transport, freight, lorry, fuel cell electric, 26t gross weight, long haul",7wezm2m0lcijtnoq56qi0nbw806bhv5e,1.0
SEMI_LH_HY_DIESEL_ELD,"transport, freight, lorry, diesel hybrid, 26t gross weight, EURO-VI, long haul",f18x6odjf6mvvdbbgoaupc711kwjclpy,1.0
SEMI_LH_HY_DIESEL_LD,"transport, freight, lorry, diesel hybrid, 26t gross weight, EURO-VI, long haul",in69yps8l9j7mkxccusw7gf6qerd6l0f,1.0
SEMI_LH_PROPANE_ELD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",m3v1c39bq9qp164j9piwtvuk3k89wh57,1.0
SEMI_LH_PROPANE_LD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",usn2chxp5c17erzrikdd72f99qniz39u,1.0
SEMI_SH_BIODIESEL_B100_MD,"transport, truck, diesel, 26t, regional delivery",4f4cvjugt83fqzudmf4swv8tp0z2c8f4,1.0
SEMI_SH_BIODIESEL_B20_MD,"transport, truck, diesel, 26t, regional delivery",5np7fid33ey2eu1t8csmcdfsf5ccyig2,1.0
SEMI_SH_CNG_MD,"transport, truck, compressed gas, 26t, regional delivery",50x9d7xiphh2bby4rlaiw399ysvgseq6,1.0
SEMI_SH_DIESEL_MD,"transport, truck, diesel, 26t, regional delivery",3blygi818nz0x73iyzju5verm41dih8b,1.0
SEMI_SH_EV_MD,"transport, truck, battery electric, 26t, regional delivery",4i29d5nr4w1g141hpfo99hejpvuo0uxx,1.0
SEMI_SH_FC_H2_MD,"transport, truck, fuel cell electric, 26t, regional delivery",ljkbpe1naczcljsoyaihbkhb19s8avfk,1.0
SEMI_SH_HY_DIESEL_MD,"transport, truck, diesel hybrid, 26t, regional delivery",secvo4xyrwhmjumsocg0scdl9fda5epi,1.0
SEMI_SH_PROPANE_MD,"transport, truck, compressed gas, 26t, regional delivery",qkig0ruz6w1ctulz6v2ply58u3rrs2xv,1.0
SMART_PROCESS,styrene production,989oasjnl5wal8l0080baealsm9zjkwp,1.0
SMR,"hydrogen production, steam methane reforming",o7ujdsk9fnsfixuadassij3ilqfi2ois,1.0
SMR_CCS,"hydrogen production, steam methane reforming, with CCS",3b3ppr02acooe9a2h6kx6hg8zmj62ot2,1.0
SNG_NG,market for biogas,scmvfgtv9liz5b4oq0vcxxlnxx24sptp,1.0
SOEC_ELECTROLYSIS,"hydrogen production, gaseous, 1 bar, from SOEC electrolysis, from grid electricity",e4or09qd5wdc08flbl0xb4swsahyou5x,1.0
SOFC,"electricity, residential, by conversion of hydrogen using fuel cell, SOFC, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",55kllcdf5ubethb3gq6jhwr19lwe9av0,1.0
STEEL_MAKING,"steel production, electric, chromium steel 18/8",njq9lbg1is85gvdrw7xea1c81x7hkarv,1.0
STEEL_MAKING_HP,"steel production, electric, chromium steel 18/8",t3z84hg8md1ymg5jb4hp4ac989ob9a9t,1.0
STEEL_MAKING_HR,"steel production, electric, chromium steel 18/8",1mo6gk6ld4n3w896cjjnv8o73mm1fm47,1.0
STYRENE_POLYMERIZATION,"polystyrene production, expandable",mhj5ig3h7gxsz8l113kxc0bx3dldfzwr,1.0
SUV_BIODIESEL_B100_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",83hec9exre3wsi53tdopm478bgvxy7vm,1.0
SUV_BIODIESEL_B100_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",z06pkpjv1kxxebgec4nirjcvgtiiw0iw,1.0
SUV_BIODIESEL_B100_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",lfbs03j21sv56vqix1bhibk2br9gz21t,1.0
SUV_BIODIESEL_B100_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",9sj9rlajrf4nur3lgfcb1wxe7lu6w191,1.0
SUV_BIODIESEL_B20_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",rtwi5n8tjnjt28c2jec6wvn008cwaaqy,1.0
SUV_BIODIESEL_B20_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",bk0cxrmmq8ojyont60vyna1j4qe3wa4q,1.0
SUV_BIODIESEL_B20_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",po8tpxh6yx00yl59nbtn4akw3hwdokr4,1.0
SUV_BIODIESEL_B20_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",8wzpbv3odye5k247xyus69bmfbwygw1j,1.0
SUV_CNG_ELD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",zes1tcaaecarmg839l81x3nr6t654l0s,1.0
SUV_CNG_LD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",d3oxlutlui6olgc57vko7y13xo9sor8i,1.0
SUV_CNG_MD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",gjcipmm62hlwrqk93oodjpjfkt0bywcc,1.0
SUV_CNG_SD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",tfelnlaoxw72m3aq22f1rcmkdrcoo2yf,1.0
